date,PM2.5,Temperature,Humidity,WindSpeed,Precipitation,CO,NO2,SO2,O3,Lag_PM2.5,month,season_Spring,season_Summer,season_Autumn,season_Winter
2025-06-03,2.5702,20.98,32.31,4.25,0.0,0.2167,15.0095,2.6655,67.0071,13.0036,6,0,1,0,0
2025-06-04,6.931,24.5,35.29,2.75,0.0,0.2499,21.0619,3.1048,74.5821,2.5702,6,0,1,0,0
2025-06-05,17.9964,28.45,35.13,1.55,0.0,0.3881,23.3274,3.9107,136.1452,6.931,6,0,1,0,0
2025-06-06,13.931,27.69,33.39,1.81,0.0,0.3039,18.3464,3.0786,99.7226,17.9964,6,0,1,0,0
2025-06-07,10.5631,24.9,38.6,2.62,0.0,0.2593,12.7405,3.1631,96.8238,13.931,6,0,1,0,0
2025-06-08,21.4786,26.05,42.05,1.3,0.0,0.4126,19.1274,4.3,132.1595,10.5631,6,0,1,0,0
2025-06-09,21.4321,25.41,41.11,2.78,0.46,0.4696,18.3857,4.3048,99.9036,21.4786,6,0,1,0,0
2025-06-10,12.5821,24.53,32.16,2.47,0.01,0.2875,15.9226,2.9369,75.7774,21.4321,6,0,1,0,0
2025-06-11,22.375,27.5,35.28,3.18,0.0,0.3781,23.2798,3.725,126.5488,12.5821,6,0,1,0,0
2025-06-12,32.0393,28.14,46.9,3.36,3.62,0.522,18.6821,4.4202,155.3012,22.375,6,0,1,0,0
2025-06-13,27.019,25.98,55.09,1.97,1.03,0.6092,17.1226,5.525,148.7274,32.0393,6,0,1,0,0
2025-06-14,32.3833,21.11,82.08,2.38,43.39,0.6117,14.0762,3.3333,87.2643,27.019,6,0,1,0,0
2025-06-15,7.7952,21.79,60.04,2.89,1.55,0.3552,8.5452,2.6274,68.7631,32.3833,6,0,1,0,0
2025-06-16,6.9643,22.28,58.37,3.19,3.55,0.3151,12.4952,2.6262,68.0524,7.7952,6,0,1,0,0
2025-06-17,20.9393,27.17,48.57,1.82,0.05,0.4176,20.7167,2.969,103.8452,6.9643,6,0,1,0,0
2025-06-18,36.281,26.75,60.5,1.95,0.37,0.8598,19.5536,6.1417,159.8012,20.9393,6,0,1,0,0
2025-06-19,21.2524,24.97,72.61,1.3,6.38,0.5042,11.5524,2.9131,122.7929,36.281,6,0,1,0,0
2025-06-20,15.5607,26.35,46.26,2.04,0.01,0.3693,13.931,2.7071,77.2667,21.2524,6,0,1,0,0
2025-06-21,6.3286,26.87,37.66,2.53,0.0,0.2932,18.3131,2.969,74.45,15.5607,6,0,1,0,0
2025-06-22,14.1548,29.34,38.55,2.2,0.0,0.3477,22.7524,2.8107,88.456,6.3286,6,0,1,0,0
2025-06-23,28.0131,30.52,41.68,1.53,0.0,0.5464,22.606,4.0869,132.6917,14.1548,6,0,1,0,0
2025-06-24,36.3107,30.83,44.54,1.43,0.0,0.577,21.9821,3.4929,149.8881,28.0131,6,0,1,0,0
2025-06-25,37.2679,29.74,51.18,1.47,0.0,0.8037,16.8631,6.6976,176.8179,36.3107,6,0,1,0,0
2025-06-26,33.4798,27.02,55.15,1.61,0.0,0.7695,19.425,6.1298,133.0048,37.2679,6,0,1,0,0
2025-06-27,44.2952,24.38,67.82,0.91,1.42,0.7194,17.8893,2.9381,97.9786,33.4798,6,0,1,0,0
2025-06-28,30.0702,24.69,72.28,1.69,3.27,0.6961,10.3167,2.5655,113.3619,44.2952,6,0,1,0,0
2025-06-29,40.3107,25.11,74.04,1.54,8.29,0.6818,9.6774,2.5952,120.3798,30.0702,6,0,1,0,0
2025-06-30,29.275,26.27,74.92,2.01,3.93,0.5861,11.1369,2.5881,113.3429,40.3107,6,0,1,0,0
2025-07-01,20.169,27.93,74.84,2.22,8.95,0.5123,9.244,2.481,92.2214,29.275,7,0,1,0,0
2025-07-02,20.0964,27.5,75.3,1.84,6.28,0.4552,12.4071,2.5524,80.356,20.169,7,0,1,0,0
2025-07-03,13.3548,27.49,80.97,1.86,3.17,0.4594,8.9798,2.6821,55.5595,20.0964,7,0,1,0,0
2025-07-04,21.3631,30.15,66.23,1.81,0.3,0.5281,10.7548,2.8107,93.275,13.3548,7,0,1,0,0
2025-07-05,11.531,30.31,61.82,2.51,6.82,0.4133,7.481,2.6214,90.8964,21.3631,7,0,1,0,0
2025-07-06,4.2298,29.11,49.3,2.0,0.98,0.2661,10.8417,2.825,94.7333,11.531,7,0,1,0,0
2025-07-07,14.4333,28.02,55.05,2.21,0.84,0.472,16.2155,3.7619,109.5845,4.2298,7,0,1,0,0
2025-07-08,18.85,26.49,72.02,1.27,1.48,0.4687,12.3131,2.7107,102.5012,14.4333,7,0,1,0,0
2025-07-09,27.5881,27.77,75.46,1.81,12.62,0.6154,13.325,2.7952,89.3631,18.85,7,0,1,0,0
2025-07-10,17.4821,27.39,78.11,1.1,20.62,0.492,9.8571,2.6131,61.3274,27.5881,7,0,1,0,0
2025-07-11,32.2798,28.25,74.56,1.77,0.15,0.6665,11.656,2.825,87.5821,17.4821,7,0,1,0,0
2025-07-12,30.9155,29.85,68.55,1.02,3.71,0.5815,12.8738,3.125,94.5167,32.2798,7,0,1,0,0
2025-07-13,7.0321,29.87,50.32,2.11,0.01,0.3554,13.244,2.7869,70.6155,30.9155,7,0,1,0,0
2025-07-14,15.7333,28.26,62.27,1.47,0.79,0.4668,16.694,3.3774,101.6369,7.0321,7,0,1,0,0
2025-07-15,24.8619,24.32,84.1,2.31,10.99,0.5552,15.7881,2.9238,73.0798,15.7333,7,0,1,0,0
2025-07-16,20.1464,25.89,68.73,1.3,0.26,0.7401,10.3214,2.6417,79.5405,24.8619,7,0,1,0,0
2025-07-17,5.5179,28.79,51.41,1.99,0.0,0.3694,13.6607,2.6929,77.5476,20.1464,7,0,1,0,0
2025-07-18,15.95,29.2,54.71,1.55,0.05,0.5613,16.1143,3.5321,120.15,5.5179,7,0,1,0,0
2025-07-19,32.8464,27.84,65.3,2.28,12.92,0.6415,16.125,3.5417,108.8964,15.95,7,0,1,0,0
2025-07-20,11.9869,24.8,85.45,0.69,38.05,0.4479,8.2976,2.6631,72.3881,32.8464,7,0,1,0,0
2025-07-21,14.5393,26.18,69.98,1.29,0.01,0.4215,11.4607,2.7155,81.5036,11.9869,7,0,1,0,0
2025-07-22,24.125,27.22,66.07,1.29,0.0,0.5286,15.5607,2.8857,108.2298,14.5393,7,0,1,0,0
2025-07-23,23.8536,27.67,78.97,2.02,1.28,0.4642,12.606,2.7893,87.3679,24.125,7,0,1,0,0
2025-07-24,14.5274,25.58,93.29,2.81,30.98,0.4118,10.1321,2.4786,54.4643,23.8536,7,0,1,0,0
2025-07-25,14.9048,26.43,91.81,2.4,34.37,0.4388,8.8214,2.4607,64.0036,14.5274,7,0,1,0,0
2025-07-26,4.4393,26.63,89.84,2.16,33.61,0.1102,2.4369,0.6488,22.5536,14.9048,7,0,1,0,0
2025-07-27,24.431,27.08,87.46,1.61,12.11,0.4727,12.9845,2.7964,60.2833,4.4393,7,0,1,0,0
2025-07-28,14.6048,27.38,86.59,1.64,11.55,0.4468,8.2869,2.6595,64.5774,24.431,7,0,1,0,0
2025-07-29,3.681,25.97,86.86,0.98,60.77,0.3494,6.7548,2.5048,75.8345,14.6048,7,0,1,0,0
2025-07-30,6.3262,24.27,73.75,2.03,0.05,0.3057,13.75,2.6774,60.2048,3.681,7,0,1,0,0
2025-07-31,14.8238,25.01,74.8,0.97,0.0,0.4702,19.5857,3.1774,63.4369,6.3262,7,0,1,0,0
2025-08-01,26.2964,26.33,78.23,1.2,0.0,0.6355,15.7607,3.2452,102.5988,14.8238,8,0,1,0,0
2025-08-02,34.2631,26.55,84.19,1.42,6.9,0.6673,14.8274,3.1655,91.006,26.2964,8,0,1,0,0
2025-08-03,16.2798,26.79,86.04,1.66,2.3,0.5245,8.9869,2.4381,95.9214,34.2631,8,0,1,0,0
2025-08-04,21.775,25.9,92.61,2.31,6.92,0.7388,8.0083,2.8298,83.3786,16.2798,8,0,1,0,0
2025-08-05,15.2238,28.56,76.82,1.53,15.77,0.6029,8.0571,2.4619,83.1881,21.775,8,0,1,0,0
2025-08-06,19.169,28.79,69.6,1.33,7.04,0.5829,10.8821,2.5226,90.8119,15.2238,8,0,1,0,0
2025-08-07,11.9417,26.99,80.22,1.65,9.03,0.4539,11.5321,2.6643,81.6726,19.169,8,0,1,0,0
2025-08-08,19.6774,23.45,93.13,1.83,22.82,0.5738,15.0381,2.7048,55.2833,11.9417,8,0,1,0,0
2025-08-09,7.2774,24.57,74.28,2.3,0.05,0.3796,10.4071,2.5821,64.5702,19.6774,8,0,1,0,0
2025-08-10,10.806,25.57,68.33,1.56,0.5,0.3998,14.9369,2.806,84.9917,7.2774,8,0,1,0,0
2025-08-11,16.2488,24.82,77.85,2.11,4.27,0.3849,10.5226,2.5452,84.6524,10.806,8,0,1,0,0
2025-08-12,16.6393,24.62,86.32,1.17,27.76,0.3801,9.6893,2.1345,64.125,16.2488,8,0,1,0,0
2025-08-13,11.2143,23.81,79.82,1.52,6.89,0.4285,10.05,2.7679,78.2976,16.6393,8,0,1,0,0
2025-08-14,13.7381,24.62,84.32,1.38,0.92,0.4776,17.0071,2.881,71.831,11.2143,8,0,1,0,0
2025-08-15,26.4143,24.75,88.11,1.45,14.31,0.6076,12.5238,2.8143,88.9143,13.7381,8,0,1,0,0
2025-08-16,11.4714,23.76,88.12,0.81,1.1,0.4588,9.5,2.7452,78.9048,26.4143,8,0,1,0,0
2025-08-17,20.9655,24.86,88.63,1.91,4.98,0.6012,10.6524,2.8988,74.7214,11.4714,8,0,1,0,0
2025-08-18,21.9905,25.0,89.48,1.45,5.55,0.6024,10.2357,3.0524,77.956,20.9655,8,0,1,0,0
2025-08-19,11.9262,25.87,91.75,1.35,50.66,0.4939,10.9131,2.6167,60.356,21.9905,8,0,1,0,0
2025-08-20,11.956,24.8,84.33,2.07,0.59,0.5754,9.1,2.6881,60.4083,11.9262,8,0,1,0,0
2025-08-21,18.7571,26.34,91.07,1.94,20.6,0.6651,7.7571,2.675,59.4226,11.956,8,0,1,0,0
2025-08-22,8.9405,25.61,65.45,2.03,0.47,0.4929,13.325,4.2595,53.7667,18.7571,8,0,1,0,0
2025-08-23,8.8679,22.48,80.97,1.96,11.06,0.4079,11.194,2.9976,60.2369,8.9405,8,0,1,0,0
2025-08-24,8.3417,21.99,75.01,1.57,2.7,0.4123,10.6655,2.85,59.6381,8.8679,8,0,1,0,0
2025-08-25,10.8833,24.46,76.23,1.5,0.66,0.4363,12.5298,2.981,64.4167,8.3417,8,0,1,0,0
2025-08-26,10.9821,24.23,78.76,0.96,2.49,0.4242,12.6833,2.9,63.444,10.8833,8,0,1,0,0
2025-08-27,11.4976,21.63,95.36,3.2,79.98,0.5223,7.6702,2.8107,70.9845,10.9821,8,0,1,0,0
2025-08-28,6.6821,23.81,77.22,1.86,0.47,0.499,8.9429,2.7917,61.2333,11.4976,8,0,1,0,0
2025-08-29,21.0536,24.27,81.64,1.05,0.15,0.6182,15.6607,2.731,40.4774,6.6821,8,0,1,0,0
2025-08-30,17.5095,23.58,81.37,1.38,0.2,0.5255,11.0179,2.7405,58.025,21.0536,8,0,1,0,0
2025-08-31,13.8643,23.51,82.73,1.36,0.78,0.4217,9.1964,2.9083,77.6917,17.5095,8,0,1,0,0
2025-09-01,10.2476,24.56,74.95,1.19,0.01,0.3789,9.2357,2.8155,82.0333,13.8643,9,0,0,1,0
2025-09-02,24.3417,23.72,83.14,1.32,0.0,0.5124,9.4619,2.8786,83.3214,10.2476,9,0,0,1,0
2025-09-03,28.975,24.4,84.1,1.56,0.04,0.5625,8.2952,2.7262,94.2131,24.3417,9,0,0,1,0
2025-09-04,34.2012,23.85,80.66,1.37,0.09,0.6346,11.3595,3.0917,99.4988,28.975,9,0,0,1,0
2025-09-05,31.1976,21.18,83.54,0.94,7.02,0.5956,16.9929,2.844,56.0524,34.2012,9,0,0,1,0
2025-09-06,10.5155,21.11,69.11,2.05,0.0,0.3964,15.794,3.0726,55.2857,31.1976,9,0,0,1,0
2025-09-07,10.1071,20.04,67.86,2.33,0.0,0.3452,19.031,2.8595,54.35,10.5155,9,0,0,1,0
2025-09-08,8.7345,20.05,68.94,2.05,0.0,0.3482,21.1012,3.1393,64.8845,10.1071,9,0,0,1,0
2025-09-09,22.1571,22.34,79.43,1.14,14.25,0.4768,20.3417,2.669,74.2881,8.7345,9,0,0,1,0
2025-09-10,19.75,21.96,85.1,1.16,1.18,0.4615,15.9143,2.7917,72.5012,22.1571,9,0,0,1,0
2025-09-11,31.0845,22.67,84.11,1.83,0.17,0.5673,19.2881,2.6607,85.7131,19.75,9,0,0,1,0
2025-09-12,36.7369,21.71,82.3,0.94,0.04,0.6163,22.6298,2.9869,72.5179,31.0845,9,0,0,1,0
2025-09-13,29.8571,21.36,80.79,1.47,12.06,0.572,19.5143,2.7345,73.7012,36.7369,9,0,0,1,0
2025-09-14,13.2333,20.38,73.32,2.38,0.26,0.4145,19.5464,2.969,49.7226,29.8571,9,0,0,1,0
2025-09-15,7.2071,18.51,84.04,1.25,2.04,0.4654,21.3929,2.8869,29.2214,13.2333,9,0,0,1,0
2025-09-16,8.3012,18.33,74.69,2.81,1.93,0.3637,16.031,2.8702,40.6536,7.2071,9,0,0,1,0
2025-09-17,4.1536,15.99,63.49,1.47,0.0,0.2821,19.8738,2.6369,34.3774,8.3012,9,0,0,1,0
2025-09-18,6.8762,16.68,65.86,1.37,0.0,0.309,20.95,3.0298,39.5679,4.1536,9,0,0,1,0
2025-09-19,10.931,17.36,71.36,1.45,0.01,0.3546,22.3869,2.7095,48.1702,6.8762,9,0,0,1,0
2025-09-20,15.1488,18.83,68.29,1.3,0.0,0.4119,24.3583,3.1833,55.5595,10.931,9,0,0,1,0
2025-09-21,22.4083,17.87,73.88,1.87,0.31,0.5056,23.5857,3.3357,72.5512,15.1488,9,0,0,1,0
2025-09-22,17.9393,17.1,75.46,1.33,0.77,0.4432,16.3655,2.8167,67.4905,22.4083,9,0,0,1,0
2025-09-23,21.8345,14.85,87.15,1.07,0.26,0.4139,22.6119,2.6857,41.8655,17.9393,9,0,0,1,0
2025-09-24,29.6988,17.52,73.63,1.7,0.09,0.4954,22.8548,2.9917,44.4119,21.8345,9,0,0,1,0
2025-09-25,15.2381,19.72,64.86,1.4,0.01,0.4818,27.3488,2.9107,49.9226,29.6988,9,0,0,1,0
2025-09-26,18.3643,19.9,66.1,1.08,0.0,0.4833,27.0333,3.1536,63.6571,15.2381,9,0,0,1,0
2025-09-27,28.1071,17.92,79.16,1.31,0.19,0.5171,25.0298,2.6655,64.7107,18.3643,9,0,0,1,0
2025-09-28,19.4024,19.56,70.17,1.94,0.06,0.466,21.8202,3.3405,55.6964,28.1071,9,0,0,1,0
2025-09-29,12.2524,19.15,67.42,1.71,0.01,0.4012,27.8333,3.0286,54.3869,19.4024,9,0,0,1,0
2025-09-30,15.3905,20.94,63.91,1.29,1.17,0.4179,24.9845,3.3286,71.019,12.2524,9,0,0,1,0
2025-10-01,18.3726,20.72,61.07,1.82,0.11,0.4588,30.231,3.1607,44.1762,15.3905,10,0,0,1,0
2025-10-02,20.6167,19.12,64.9,1.29,0.0,0.4146,22.8667,3.2857,64.4012,18.3726,10,0,0,1,0
2025-10-03,21.0762,17.89,77.86,1.07,0.05,0.4761,22.4119,2.9167,50.1881,20.6167,10,0,0,1,0
2025-10-04,25.7071,18.5,80.25,1.01,0.0,0.5424,23.6643,3.1452,52.3988,21.0762,10,0,0,1,0
2025-10-05,27.294,15.41,88.71,1.51,5.59,0.5894,23.0417,3.0143,33.9762,25.7071,10,0,0,1,0
2025-10-06,8.6536,13.98,79.15,1.34,3.21,0.4199,13.1988,3.2262,40.2714,27.294,10,0,0,1,0
2025-10-07,23.3226,17.2,74.29,0.88,2.09,0.5026,20.9262,3.0464,36.9845,8.6536,10,0,0,1,0
2025-10-08,9.6988,10.61,76.7,2.33,25.72,0.4258,16.1036,2.8238,32.8595,23.3226,10,0,0,1,0
2025-10-09,3.9571,7.71,91.13,2.27,49.74,0.3657,12.0179,2.5821,31.5393,9.6988,10,0,0,1,0
2025-10-10,7.3321,10.04,80.86,1.15,22.7,0.3896,14.694,2.5905,26.4702,3.9571,10,0,0,1,0
2025-10-11,10.369,13.19,81.8,1.34,3.06,0.4569,19.5667,2.6643,22.356,7.3321,10,0,0,1,0
2025-10-12,14.8988,11.79,76.92,1.18,1.19,0.6713,25.0905,3.4893,10.9905,10.369,10,0,0,1,0
2025-10-13,20.6976,13.62,78.42,1.33,0.03,0.6906,27.5357,3.2155,24.4964,14.8988,10,0,0,1,0
2025-10-14,24.6071,14.0,84.14,1.47,0.0,0.5925,28.5726,2.9321,41.0357,20.6976,10,0,0,1,0
2025-10-15,41.7167,14.66,89.36,1.08,0.2,0.7438,33.6107,3.4917,42.6143,24.6071,10,0,0,1,0
2025-10-16,44.2619,10.25,87.4,1.76,1.42,0.8771,26.1143,3.2655,22.1143,41.7167,10,0,0,1,0
2025-10-17,14.6774,8.16,77.84,2.28,4.18,0.4798,18.0024,2.881,30.1405,44.2619,10,0,0,1,0
2025-10-18,4.6833,3.45,68.29,1.59,0.18,0.2581,13.9321,2.8167,37.2512,14.6774,10,0,0,1,0
2025-10-19,6.2786,4.05,65.58,2.65,0.02,0.2821,11.7583,2.8774,42.6024,4.6833,10,0,0,1,0
2025-10-20,8.5381,3.18,61.54,1.8,0.01,0.2929,15.9131,2.8595,34.8631,6.2786,10,0,0,1,0
2025-10-21,11.5488,3.96,63.52,1.87,0.0,0.3312,23.4238,2.7714,27.5143,8.5381,10,0,0,1,0
2025-10-22,26.4964,5.82,71.24,1.22,0.47,0.4596,32.144,3.0357,17.4107,11.5488,10,0,0,1,0
2025-10-23,43.231,6.93,82.1,1.09,0.38,0.5837,29.3083,3.2405,28.3119,26.4964,10,0,0,1,0
2025-10-24,64.2024,7.41,88.76,1.31,0.07,0.7046,35.6179,3.0048,20.8631,43.231,10,0,0,1,0
2025-10-25,88.9595,8.85,77.51,1.44,0.01,0.7555,34.906,3.0131,27.0869,64.2024,10,0,0,1,0
2025-10-26,13.8702,4.4,64.0,3.06,0.0,0.3323,19.5929,2.7333,41.7595,88.9595,10,0,0,1,0
2025-10-27,13.4167,4.87,67.71,1.42,0.0,0.3702,30.9607,2.8929,31.2131,13.8702,10,0,0,1,0
2025-10-28,26.4083,6.24,78.78,1.36,0.0,0.1921,10.3512,0.7238,7.9476,13.4167,10,0,0,1,0
2025-10-29,113.8655,9.41,85.67,0.79,0.04,0.7542,31.0369,2.2524,15.969,26.4083,10,0,0,1,0
2025-10-30,101.5643,7.65,82.7,1.82,1.43,0.9594,30.831,2.7298,18.7095,113.8655,10,0,0,1,0
2025-10-31,40.8952,6.97,76.6,1.9,0.31,0.6296,26.0774,2.7214,28.7952,101.5643,10,0,0,1,0
2025-11-01,15.525,7.13,64.77,3.56,0.0,0.3998,21.144,2.5905,41.8095,40.8952,11,0,0,1,0
2025-11-02,5.7119,4.86,64.93,1.57,0.0,0.3111,20.2274,2.5381,42.569,15.525,11,0,0,1,0
2025-11-03,31.0786,5.72,71.89,1.91,0.0,0.527,39.7524,3.7155,23.8345,5.7119,11,0,0,1,0
2025-11-04,50.8524,7.33,77.57,1.75,0.0,0.6383,45.219,3.4202,27.3476,31.0786,11,0,0,1,0
2025-11-05,120.3488,9.21,90.31,1.03,0.0,1.0076,51.7631,3.7179,22.5119,50.8524,11,0,0,1,0
2025-11-06,118.6071,9.55,76.96,1.4,0.05,0.9937,41.6107,3.2821,22.3833,120.3488,11,0,0,1,0
2025-11-07,52.2952,7.07,83.15,1.18,8.42,0.9313,36.2298,3.3357,15.8202,118.6071,11,0,0,1,0
2025-11-08,38.8095,7.19,78.62,1.45,0.08,0.717,26.019,2.7738,26.2476,52.2952,11,0,0,1,0
2025-11-09,9.7619,4.33,65.78,2.75,0.0,0.3851,20.3345,2.7202,43.6405,38.8095,11,0,0,1,0
2025-11-10,17.7869,5.48,67.48,1.69,0.0,0.5031,39.5405,2.6905,20.5607,9.7619,11,0,0,1,0
2025-11-11,46.8143,6.84,73.19,1.8,0.0,0.7074,48.7702,3.3202,18.2619,17.7869,11,0,0,1,0
2025-11-12,59.4464,6.93,73.79,2.4,0.0,0.7723,36.8381,3.3155,33.4452,46.8143,11,0,0,1,0
2025-11-13,8.6976,5.73,63.42,2.29,0.0,0.339,29.5321,2.8274,37.2048,59.4464,11,0,0,1,0
2025-11-14,30.3286,6.11,67.74,1.63,0.0,0.564,48.6298,3.3881,17.2036,8.6976,11,0,0,1,0
2025-11-15,44.2155,7.01,70.06,1.89,0.0,0.6632,51.325,3.5345,17.7952,30.3286,11,0,0,1,0
2025-11-16,7.1821,0.76,51.29,5.18,0.0,0.3026,10.3476,2.756,47.4964,44.2155,11,0,0,1,0
2025-11-17,3.5321,-2.29,50.19,4.94,0.0,0.3032,5.6,2.9405,42.4167,7.1821,11,0,0,1,0
2025-11-18,8.8286,1.28,60.79,3.57,0.0,0.3264,17.2786,3.3202,38.4048,3.5321,11,0,0,1,0
2025-11-19,24.1607,3.45,64.94,3.18,0.0,0.462,37.2131,4.0452,27.5357,8.8286,11,0,0,1,0
2025-11-20,13.5881,2.23,61.56,2.98,0.0,0.3101,19.3179,3.4845,45.1667,24.1607,11,0,0,1,0
2025-11-21,35.5786,3.4,63.69,2.73,0.0,0.505,39.944,3.7905,29.1738,13.5881,11,0,0,1,0
2025-11-22,37.9488,4.11,67.96,2.33,0.0,0.6532,52.1083,4.4488,16.6131,35.5786,11,0,0,1,0
2025-11-23,53.3583,4.36,72.24,2.4,0.0,0.685,54.3107,4.6821,21.6571,37.9488,11,0,0,1,0
2025-11-24,21.869,2.1,61.11,5.39,0.0,0.4226,23.0,3.1321,39.0845,53.3583,11,0,0,1,0
2025-11-25,11.8071,-1.64,68.34,1.99,0.0,0.3671,22.6571,3.006,34.5429,21.869,11,0,0,1,0
2025-11-26,33.931,0.88,68.32,2.31,0.0,0.5406,39.6702,3.6774,16.7667,11.8071,11,0,0,1,0
2025-11-27,9.1,-0.9,56.85,3.22,0.0,0.3246,13.8988,2.6107,46.1583,33.931,11,0,0,1,0
2025-11-28,35.8667,0.24,68.6,1.07,0.0,0.585,44.5917,4.0607,16.2738,9.1,11,0,0,1,0
2025-11-29,52.9119,3.95,59.68,1.7,0.0,0.7024,51.144,3.4833,15.5714,35.8667,11,0,0,1,0
2025-11-30,35.8476,1.84,58.7,3.27,0.0,0.4842,27.319,2.8845,38.4274,52.9119,11,0,0,1,0
2025-12-01,6.1179,-2.77,54.63,2.85,0.0,0.3056,8.5917,2.5143,46.1702,35.8476,12,0,0,0,1
2025-12-02,3.9119,-6.83,47.31,4.06,0.0,0.3243,5.6286,2.544,55.9226,6.1179,12,0,0,0,1
2025-12-03,12.9321,-5.32,56.93,1.86,0.0,0.4049,22.6845,2.6738,40.1012,3.9119,12,0,0,0,1
2025-12-04,12.8738,-3.22,60.84,2.72,0.0,0.3955,25.1821,2.756,32.5274,12.9321,12,0,0,0,1
2025-12-05,30.1679,-2.01,67.27,1.5,0.0,0.5823,43.019,4.4738,17.0643,12.8738,12,0,0,0,1
2025-12-06,58.2714,0.58,72.46,1.77,0.0,0.8723,59.5976,4.5381,12.4738,30.1679,12,0,0,0,1
2025-12-07,22.7738,0.51,53.67,4.31,0.0,0.4938,25.3107,3.2095,44.6905,58.2714,12,0,0,0,1
2025-12-08,10.0738,-2.82,61.05,2.49,0.0,0.3748,23.4631,2.8548,33.4833,22.7738,12,0,0,0,1
2025-12-09,30.6643,-1.44,72.05,1.47,0.0,0.6017,45.0429,3.6571,12.4917,10.0738,12,0,0,0,1
2025-12-10,53.5405,-0.68,78.23,1.47,0.0,0.8031,54.0286,4.5143,8.5048,30.6643,12,0,0,0,1
2025-12-11,34.3667,-2.91,66.83,2.02,0.0,0.6623,31.9274,4.775,29.5631,53.5405,12,0,0,0,1
2025-12-12,20.031,-5.93,72.2,1.61,2.15,0.6968,31.444,4.0179,19.5,34.3667,12,0,0,0,1
2025-12-13,19.8167,-3.52,69.52,2.86,1.31,0.5498,22.1988,2.8536,31.7857,20.031,12,0,0,0,1
2025-12-14,25.3881,-4.09,71.36,2.05,0.0,0.5723,33.3702,3.031,28.2083,19.8167,12,0,0,0,1
2025-12-15,45.8524,-2.26,72.95,1.52,0.0,0.8167,47.569,3.6417,15.1917,25.3881,12,0,0,0,1
2025-12-16,33.9881,-1.94,70.01,2.33,0.0,0.7344,39.5929,3.3917,23.6048,45.8524,12,0,0,0,1
2025-12-17,62.2024,-2.3,74.73,1.97,0.0,0.9723,49.444,3.8881,16.7929,33.9881,12,0,0,0,1
2025-12-18,134.7107,-2.3,90.37,0.97,0.0,1.1833,55.1155,2.9905,8.5012,62.2024,12,0,0,0,1
2025-12-19,107.1595,0.3,70.15,2.81,0.0,0.8743,32.3988,3.0417,35.0893,134.7107,12,0,0,0,1
2025-12-20,2.5036,-3.53,46.15,4.6,0.0,0.294,8.9429,2.4917,53.2214,107.1595,12,0,0,0,1
2025-12-21,11.5714,-6.98,65.38,1.95,0.0,0.4529,29.7381,3.1643,23.7024,2.5036,12,0,0,0,1
2025-12-22,41.8917,-4.34,83.95,0.95,0.43,0.8094,50.0119,3.9679,8.9024,11.5714,12,0,0,0,1
2025-12-23,31.2869,-1.78,68.16,3.07,0.5,0.5767,31.9869,2.9036,32.6345,41.8917,12,0,0,0,1
2025-12-24,7.0238,-4.26,59.05,3.17,0.87,0.3815,23.7381,2.7286,35.1107,31.2869,12,0,0,0,1
2025-12-25,8.3167,-6.48,53.1,2.11,0.0,0.316,14.5667,2.7488,40.6405,7.0238,12,0,0,0,1
2025-12-26,30.0167,-6.75,66.49,1.27,0.0,0.6155,42.1881,3.4083,10.844,8.3167,12,0,0,0,1
2025-12-27,43.1714,-4.32,73.19,1.94,0.0,0.7571,47.6512,3.7571,9.706,30.0167,12,0,0,0,1
2025-12-28,72.1417,-2.66,76.71,2.03,0.0,1.0215,63.2071,3.8429,8.606,43.1714,12,0,0,0,1
2025-12-29,16.9393,-3.01,61.73,2.59,0.0,0.4299,26.0988,3.2345,42.2702,72.1417,12,0,0,0,1
2025-12-30,9.0964,-5.97,61.5,3.21,0.0,0.3457,17.8071,2.7167,46.4107,16.9393,12,0,0,0,1
2025-12-31,6.9893,-8.8,59.47,2.27,0.0,0.3236,15.7667,2.694,41.406,9.0964,12,0,0,0,1
2026-01-01,12.3167,-7.6,60.71,2.88,0.0,0.4294,24.906,2.6393,30.8452,6.9893,1,0,0,0,1
2026-01-02,21.6583,-7.12,69.38,2.22,0.0,0.5094,32.4155,3.3202,27.9429,12.3167,1,0,0,0,1
2026-01-03,32.4702,-3.52,63.84,2.64,0.0,0.6788,45.3417,3.5357,16.6524,21.6583,1,0,0,0,1
2026-01-04,38.1714,-2.33,67.29,1.75,0.0,0.7929,46.9393,4.144,16.2595,32.4702,1,0,0,0,1
2026-01-05,26.4738,-3.86,63.47,2.94,0.0,0.6418,38.1905,3.5333,28.0655,38.1714,1,0,0,0,1
2026-01-06,22.2262,-3.18,59.19,4.83,0.0,0.492,26.2083,3.631,43.0083,26.4738,1,0,0,0,1
2026-01-07,10.6786,-3.97,59.73,2.73,0.0,0.3568,20.5274,2.9857,47.4,22.2262,1,0,0,0,1
2026-01-08,30.4774,-4.75,71.48,2.0,0.0,0.6312,46.2238,3.4762,19.7083,10.6786,1,0,0,0,1
2026-01-09,43.175,-1.91,65.78,3.51,0.0,0.6854,43.8345,3.9107,26.2179,30.4774,1,0,0,0,1
2026-01-10,5.4429,-5.5,46.53,5.98,0.0,0.2914,4.0583,3.394,62.0524,43.175,1,0,0,0,1
