date,PM2.5,WindSpeed,Humidity,NO2,CO,O3,Precipitation,Temperature,Lag_PM2.5,month
2025-03-07,48.4917,1.51,73.07,32.9631,0.5244,49.4393,0.0,1.83,9.606,3
2025-03-08,81.0702,1.26,64.65,30.6679,0.6288,66.2476,0.0,5.68,48.4917,3
2025-03-09,106.7786,2.6,65.53,34.2714,0.7449,76.0476,0.0,6.25,81.0702,3
2025-03-10,104.7476,1.67,81.23,25.8655,0.7442,95.144,0.0,6.26,106.7786,3
2025-03-11,150.4071,1.25,75.54,43.7583,0.9817,48.7952,0.05,6.85,104.7476,3
2025-03-12,26.1917,3.12,37.28,19.9226,0.361,60.044,0.0,8.04,150.4071,3
2025-03-13,46.5869,2.33,53.69,40.6857,0.6317,47.931,0.03,6.76,26.1917,3
2025-03-14,30.7369,2.65,60.42,22.6155,0.6665,63.1821,0.84,3.91,46.5869,3
2025-03-15,27.55,1.81,70.64,18.4833,0.5463,59.3881,2.62,0.76,30.7369,3
2025-03-16,10.1702,3.26,41.09,15.0048,0.337,65.9571,0.0,1.43,27.55,3
2025-03-17,10.7071,4.96,43.01,17.6952,0.3112,66.3333,0.03,1.53,10.1702,3
2025-03-18,13.019,2.43,44.45,17.7702,0.3129,64.8202,0.0,4.22,10.7071,3
2025-03-19,15.8548,3.82,40.13,29.9083,0.3865,54.2571,0.0,9.4,13.019,3
2025-03-20,9.4988,5.51,39.42,22.7119,0.3264,60.9262,0.0,11.88,15.8548,3
2025-03-21,10.2012,4.72,35.02,15.9381,0.2996,73.3393,0.0,14.8,9.4988,3
2025-03-22,17.4833,4.99,31.9,17.2845,0.3144,71.9333,0.0,15.22,10.2012,3
2025-03-23,47.8631,4.24,31.4,19.4393,0.3477,78.9619,0.0,13.52,17.4833,3
2025-03-24,25.8345,4.03,36.52,13.7917,0.3176,77.6595,0.01,12.4,47.8631,3
2025-03-25,10.6976,4.19,43.35,13.2786,0.3239,70.4952,0.07,10.57,25.8345,3
2025-03-26,31.1929,3.36,48.31,14.0119,0.4668,80.4381,0.21,9.73,10.6976,3
2025-03-27,14.2298,4.12,31.34,4.419,0.2669,79.9964,0.0,7.26,31.1929,3
2025-03-28,11.1321,2.55,37.93,8.369,0.2813,73.394,0.07,2.39,14.2298,3
2025-03-29,5.8726,3.27,35.75,8.1619,0.254,60.1726,0.0,1.46,11.1321,3
2025-03-30,16.7274,2.02,38.37,25.4893,0.3985,58.1679,0.0,5.51,5.8726,3
2025-03-31,33.0298,2.07,36.3,37.6095,0.4738,53.3405,0.0,9.66,16.7274,3
2025-04-01,15.6321,5.07,32.69,20.8298,0.3304,61.1405,0.0,10.76,33.0298,4
2025-04-02,7.2095,2.36,36.68,10.8238,0.2788,75.856,0.0,9.58,15.6321,4
2025-04-03,28.7976,2.88,38.81,28.4238,0.3831,72.2571,0.0,10.8,7.2095,4
2025-04-04,37.8417,4.39,37.16,30.9321,0.461,65.6964,0.0,12.02,28.7976,4
2025-04-05,5.3012,3.52,26.67,10.4,0.2762,75.7786,0.0,11.5,37.8417,4
2025-04-06,32.1726,2.43,36.35,30.475,0.4762,70.1476,0.0,12.33,5.3012,4
2025-04-07,34.2452,3.62,37.47,27.6095,0.5985,76.7405,0.0,14.38,32.1726,4
2025-04-08,15.9845,2.95,34.83,20.5917,0.3586,78.8179,0.31,12.92,34.2452,4
2025-04-09,24.3619,1.26,56.5,23.1548,0.4302,76.1667,0.76,13.73,15.9845,4
2025-04-10,41.5131,2.16,43.88,35.7548,0.5664,74.8952,0.0,16.16,24.3619,4
2025-04-11,63.3024,2.58,41.48,26.3262,0.5998,97.5726,0.07,17.4,41.5131,4
2025-04-12,17.875,9.71,26.62,3.519,0.2865,75.6226,0.09,6.34,63.3024,4
2025-04-13,18.7298,8.44,25.19,3.0238,0.2813,79.0036,0.0,7.79,17.875,4
2025-04-14,24.9143,6.85,29.37,8.7964,0.3418,84.8512,0.0,14.39,18.7298,4
2025-04-15,25.5048,3.88,31.84,33.4167,0.4969,58.7345,0.0,20.52,24.9143,4
2025-04-16,59.1107,2.47,41.24,33.206,0.931,87.3881,0.0,19.57,25.5048,4
2025-04-17,35.7381,3.09,40.24,19.6833,0.5811,93.019,0.0,19.71,59.1107,4
2025-04-18,10.7345,1.54,64.61,16.994,0.3743,60.8393,15.2,9.11,35.7381,4
2025-04-19,23.8083,1.63,59.7,14.8738,0.4619,64.4571,0.14,14.11,10.7345,4
2025-04-20,42.2119,2.45,64.43,26.8798,0.5333,83.7119,0.51,15.85,23.8083,4
2025-04-21,52.3512,2.2,58.52,36.3988,0.8996,44.425,1.63,16.36,42.2119,4
2025-04-22,8.3262,2.8,31.78,17.5012,0.3269,73.2179,0.0,16.05,52.3512,4
2025-04-23,15.6595,5.09,28.46,21.2857,0.3146,66.7952,0.0,16.91,8.3262,4
2025-04-24,7.2107,3.97,24.79,8.4214,0.2477,75.4619,0.0,12.8,15.6595,4
2025-04-25,18.4548,2.6,33.02,23.8952,0.3712,63.9702,0.08,14.78,7.2107,4
2025-04-26,53.656,1.8,51.24,37.2524,0.6361,95.1369,0.0,17.29,18.4548,4
2025-04-27,9.3679,3.37,27.3,11.7512,0.2698,77.819,0.0,17.66,53.656,4
2025-04-28,20.4762,2.52,34.84,26.3548,0.3964,68.694,0.0,18.45,9.3679,4
2025-04-29,26.4917,2.66,31.9,30.7524,0.5033,71.9845,0.0,19.97,20.4762,4
2025-04-30,13.7857,4.03,26.29,25.8071,0.3367,68.4738,0.25,17.38,26.4917,4
2025-05-01,10.3857,3.28,28.25,9.6226,0.2598,78.3155,0.01,16.67,13.7857,5
2025-05-02,15.0679,2.51,56.55,17.0238,0.5146,63.6762,2.47,12.76,10.3857,5
2025-05-03,7.6976,3.89,25.91,8.0333,0.2368,68.969,0.0,15.5,15.0679,5
2025-05-04,18.4083,1.65,34.54,16.0131,0.3048,75.7524,1.44,16.08,7.6976,5
2025-05-05,29.4107,1.83,64.99,13.0619,0.4285,69.5881,6.19,13.42,18.4083,5
2025-05-06,12.4179,2.87,47.87,11.3667,0.2992,75.5214,0.28,15.1,29.4107,5
2025-05-07,37.7738,2.96,58.01,16.3798,0.4486,76.931,0.25,16.64,12.4179,5
2025-05-08,59.4667,2.8,68.38,23.0179,0.6369,82.6298,1.04,18.37,37.7738,5
2025-05-09,15.225,3.29,85.25,9.7107,0.4827,65.2464,52.39,11.96,59.4667,5
2025-05-10,10.9393,3.49,41.72,8.0262,0.1901,36.2655,0.0,16.76,15.225,5
2025-05-11,33.0952,2.19,43.89,26.5762,0.3814,68.5345,0.02,20.28,10.9393,5
2025-05-12,45.1131,1.6,52.44,33.2131,0.5786,113.525,0.0,21.22,33.0952,5
2025-05-13,48.9393,2.09,54.12,24.0036,0.6152,128.6786,0.02,23.65,45.1131,5
2025-05-14,11.5024,3.78,53.63,11.6667,0.3383,73.0345,7.02,19.14,48.9393,5
2025-05-15,22.181,3.15,59.47,14.2238,0.4581,92.9071,0.14,20.76,11.5024,5
2025-05-16,39.681,3.0,63.09,23.4976,0.5858,111.9298,1.68,21.51,22.181,5
2025-05-17,13.1821,5.1,34.16,8.4821,0.2601,76.3929,0.01,16.57,39.681,5
2025-05-18,19.6798,2.08,50.19,24.1167,0.3763,67.8917,0.99,17.27,13.1821,5
2025-05-19,26.5714,1.58,53.56,25.5274,0.4889,106.994,0.66,24.22,19.6798,5
2025-05-20,58.0929,2.12,56.16,27.4845,0.9606,151.2512,0.2,24.43,26.5714,5
2025-05-21,46.7881,2.25,57.2,15.9143,0.9432,133.2976,0.19,23.37,58.0929,5
2025-05-22,39.6583,2.43,70.84,21.7107,0.5498,71.3238,15.84,16.8,46.7881,5
2025-05-23,32.2405,2.34,57.72,16.069,0.4251,59.8988,1.45,16.52,39.6583,5
2025-05-24,19.9619,1.98,40.04,20.8786,0.3621,67.7357,0.0,20.5,32.2405,5
2025-05-25,28.3774,2.5,49.52,23.9298,0.5175,98.5726,0.34,20.85,19.9619,5
2025-05-26,31.1738,1.11,52.57,27.0738,0.5835,106.2012,0.32,22.23,28.3774,5
2025-05-27,20.8964,1.85,43.37,24.6381,0.4448,107.5048,0.0,24.62,31.1738,5
2025-05-28,30.7512,1.85,43.83,23.2774,0.4787,118.6131,0.0,24.49,20.8964,5
2025-05-29,41.1167,2.44,44.4,21.4512,0.6958,146.7738,0.0,24.75,30.7512,5
2025-05-30,41.7833,2.74,57.96,25.5226,0.5921,136.0929,1.36,23.05,41.1167,5
2025-05-31,49.5917,2.12,63.84,27.7048,0.718,86.5524,1.96,22.07,41.7833,5
2025-06-01,42.625,1.76,71.29,16.025,0.7464,94.5714,1.92,20.26,49.5917,6
2025-06-02,13.0036,3.35,48.62,12.3821,0.3581,79.5988,1.08,21.32,42.625,6
2025-06-03,2.5702,4.25,32.31,15.0095,0.2167,67.0071,0.0,20.98,13.0036,6
2025-06-04,6.931,2.75,35.29,21.0619,0.2499,74.5821,0.0,24.5,2.5702,6
2025-06-05,17.9964,1.55,35.13,23.3274,0.3881,136.1452,0.0,28.45,6.931,6
2025-06-06,13.931,1.81,33.39,18.3464,0.3039,99.7226,0.0,27.69,17.9964,6
2025-06-07,10.5631,2.62,38.6,12.7405,0.2593,96.8238,0.0,24.9,13.931,6
2025-06-08,21.4786,1.3,42.05,19.1274,0.4126,132.1595,0.0,26.05,10.5631,6
2025-06-09,21.4321,2.78,41.11,18.3857,0.4696,99.9036,0.46,25.41,21.4786,6
2025-06-10,12.5821,2.47,32.16,15.9226,0.2875,75.7774,0.01,24.53,21.4321,6
2025-06-11,22.375,3.18,35.28,23.2798,0.3781,126.5488,0.0,27.5,12.5821,6
2025-06-12,32.0393,3.36,46.9,18.6821,0.522,155.3012,3.62,28.14,22.375,6
2025-06-13,27.019,1.97,55.09,17.1226,0.6092,148.7274,1.03,25.98,32.0393,6
2025-06-14,32.3833,2.38,82.08,14.0762,0.6117,87.2643,43.39,21.11,27.019,6
2025-06-15,7.7952,2.89,60.04,8.5452,0.3552,68.7631,1.55,21.79,32.3833,6
2025-06-16,6.9643,3.19,58.37,12.4952,0.3151,68.0524,3.55,22.28,7.7952,6
2025-06-17,20.9393,1.82,48.57,20.7167,0.4176,103.8452,0.05,27.17,6.9643,6
2025-06-18,36.281,1.95,60.5,19.5536,0.8598,159.8012,0.37,26.75,20.9393,6
2025-06-19,21.2524,1.3,72.61,11.5524,0.5042,122.7929,6.38,24.97,36.281,6
2025-06-20,15.5607,2.04,46.26,13.931,0.3693,77.2667,0.01,26.35,21.2524,6
2025-06-21,6.3286,2.53,37.66,18.3131,0.2932,74.45,0.0,26.87,15.5607,6
2025-06-22,14.1548,2.2,38.55,22.7524,0.3477,88.456,0.0,29.34,6.3286,6
2025-06-23,28.0131,1.53,41.68,22.606,0.5464,132.6917,0.0,30.52,14.1548,6
2025-06-24,36.3107,1.43,44.54,21.9821,0.577,149.8881,0.0,30.83,28.0131,6
2025-06-25,37.2679,1.47,51.18,16.8631,0.8037,176.8179,0.0,29.74,36.3107,6
2025-06-26,33.4798,1.61,55.15,19.425,0.7695,133.0048,0.0,27.02,37.2679,6
2025-06-27,44.2952,0.91,67.82,17.8893,0.7194,97.9786,1.42,24.38,33.4798,6
2025-06-28,30.0702,1.69,72.28,10.3167,0.6961,113.3619,3.27,24.69,44.2952,6
2025-06-29,40.3107,1.54,74.04,9.6774,0.6818,120.3798,8.29,25.11,30.0702,6
2025-06-30,29.275,2.01,74.92,11.1369,0.5861,113.3429,3.93,26.27,40.3107,6
2025-07-01,20.169,2.22,74.84,9.244,0.5123,92.2214,8.95,27.93,29.275,7
2025-07-02,20.0964,1.84,75.3,12.4071,0.4552,80.356,6.28,27.5,20.169,7
2025-07-03,13.3548,1.86,80.97,8.9798,0.4594,55.5595,3.17,27.49,20.0964,7
2025-07-04,21.3631,1.81,66.23,10.7548,0.5281,93.275,0.3,30.15,13.3548,7
2025-07-05,11.531,2.51,61.82,7.481,0.4133,90.8964,6.82,30.31,21.3631,7
2025-07-06,4.2298,2.0,49.3,10.8417,0.2661,94.7333,0.98,29.11,11.531,7
2025-07-07,14.4333,2.21,55.05,16.2155,0.472,109.5845,0.84,28.02,4.2298,7
2025-07-08,18.85,1.27,72.02,12.3131,0.4687,102.5012,1.48,26.49,14.4333,7
2025-07-09,27.5881,1.81,75.46,13.325,0.6154,89.3631,12.62,27.77,18.85,7
2025-07-10,17.4821,1.1,78.11,9.8571,0.492,61.3274,20.62,27.39,27.5881,7
2025-07-11,32.2798,1.77,74.56,11.656,0.6665,87.5821,0.15,28.25,17.4821,7
2025-07-12,30.9155,1.02,68.55,12.8738,0.5815,94.5167,3.71,29.85,32.2798,7
2025-07-13,7.0321,2.11,50.32,13.244,0.3554,70.6155,0.01,29.87,30.9155,7
2025-07-14,15.7333,1.47,62.27,16.694,0.4668,101.6369,0.79,28.26,7.0321,7
2025-07-15,24.8619,2.31,84.1,15.7881,0.5552,73.0798,10.99,24.32,15.7333,7
2025-07-16,20.1464,1.3,68.73,10.3214,0.7401,79.5405,0.26,25.89,24.8619,7
2025-07-17,5.5179,1.99,51.41,13.6607,0.3694,77.5476,0.0,28.79,20.1464,7
2025-07-18,15.95,1.55,54.71,16.1143,0.5613,120.15,0.05,29.2,5.5179,7
2025-07-19,32.8464,2.28,65.3,16.125,0.6415,108.8964,12.92,27.84,15.95,7
2025-07-20,11.9869,0.69,85.45,8.2976,0.4479,72.3881,38.05,24.8,32.8464,7
2025-07-21,14.5393,1.29,69.98,11.4607,0.4215,81.5036,0.01,26.18,11.9869,7
2025-07-22,24.125,1.29,66.07,15.5607,0.5286,108.2298,0.0,27.22,14.5393,7
2025-07-23,23.8536,2.02,78.97,12.606,0.4642,87.3679,1.28,27.67,24.125,7
2025-07-24,14.5274,2.81,93.29,10.1321,0.4118,54.4643,30.98,25.58,23.8536,7
2025-07-25,14.9048,2.4,91.81,8.8214,0.4388,64.0036,34.37,26.43,14.5274,7
2025-07-26,4.4393,2.16,89.84,2.4369,0.1102,22.5536,33.61,26.63,14.9048,7
2025-07-27,24.431,1.61,87.46,12.9845,0.4727,60.2833,12.11,27.08,4.4393,7
2025-07-28,14.6048,1.64,86.59,8.2869,0.4468,64.5774,11.55,27.38,24.431,7
2025-07-29,3.681,0.98,86.86,6.7548,0.3494,75.8345,60.77,25.97,14.6048,7
2025-07-30,6.3262,2.03,73.75,13.75,0.3057,60.2048,0.05,24.27,3.681,7
2025-07-31,14.8238,0.97,74.8,19.5857,0.4702,63.4369,0.0,25.01,6.3262,7
2025-08-01,26.2964,1.2,78.23,15.7607,0.6355,102.5988,0.0,26.33,14.8238,8
2025-08-02,34.2631,1.42,84.19,14.8274,0.6673,91.006,6.9,26.55,26.2964,8
2025-08-03,16.2798,1.66,86.04,8.9869,0.5245,95.9214,2.3,26.79,34.2631,8
2025-08-04,21.775,2.31,92.61,8.0083,0.7388,83.3786,6.92,25.9,16.2798,8
2025-08-05,15.2238,1.53,76.82,8.0571,0.6029,83.1881,15.77,28.56,21.775,8
2025-08-06,19.169,1.33,69.6,10.8821,0.5829,90.8119,7.04,28.79,15.2238,8
2025-08-07,11.9417,1.65,80.22,11.5321,0.4539,81.6726,9.03,26.99,19.169,8
2025-08-08,19.6774,1.83,93.13,15.0381,0.5738,55.2833,22.82,23.45,11.9417,8
2025-08-09,7.2774,2.3,74.28,10.4071,0.3796,64.5702,0.05,24.57,19.6774,8
2025-08-10,10.806,1.56,68.33,14.9369,0.3998,84.9917,0.5,25.57,7.2774,8
2025-08-11,16.2488,2.11,77.85,10.5226,0.3849,84.6524,4.27,24.82,10.806,8
2025-08-12,16.6393,1.17,86.32,9.6893,0.3801,64.125,27.76,24.62,16.2488,8
2025-08-13,11.2143,1.52,79.82,10.05,0.4285,78.2976,6.89,23.81,16.6393,8
2025-08-14,13.7381,1.38,84.32,17.0071,0.4776,71.831,0.92,24.62,11.2143,8
2025-08-15,26.4143,1.45,88.11,12.5238,0.6076,88.9143,14.31,24.75,13.7381,8
2025-08-16,11.4714,0.81,88.12,9.5,0.4588,78.9048,1.1,23.76,26.4143,8
2025-08-17,20.9655,1.91,88.63,10.6524,0.6012,74.7214,4.98,24.86,11.4714,8
2025-08-18,21.9905,1.45,89.48,10.2357,0.6024,77.956,5.55,25.0,20.9655,8
2025-08-19,11.9262,1.35,91.75,10.9131,0.4939,60.356,50.66,25.87,21.9905,8
2025-08-20,11.956,2.07,84.33,9.1,0.5754,60.4083,0.59,24.8,11.9262,8
2025-08-21,18.7571,1.94,91.07,7.7571,0.6651,59.4226,20.6,26.34,11.956,8
2025-08-22,8.9405,2.03,65.45,13.325,0.4929,53.7667,0.47,25.61,18.7571,8
2025-08-23,8.8679,1.96,80.97,11.194,0.4079,60.2369,11.06,22.48,8.9405,8
2025-08-24,8.3417,1.57,75.01,10.6655,0.4123,59.6381,2.7,21.99,8.8679,8
2025-08-25,10.8833,1.5,76.23,12.5298,0.4363,64.4167,0.66,24.46,8.3417,8
2025-08-26,10.9821,0.96,78.76,12.6833,0.4242,63.444,2.49,24.23,10.8833,8
2025-08-27,11.4976,3.2,95.36,7.6702,0.5223,70.9845,79.98,21.63,10.9821,8
2025-08-28,6.6821,1.86,77.22,8.9429,0.499,61.2333,0.47,23.81,11.4976,8
2025-08-29,21.0536,1.05,81.64,15.6607,0.6182,40.4774,0.15,24.27,6.6821,8
2025-08-30,17.5095,1.38,81.37,11.0179,0.5255,58.025,0.2,23.58,21.0536,8
2025-08-31,13.8643,1.36,82.73,9.1964,0.4217,77.6917,0.78,23.51,17.5095,8
2025-09-01,10.2476,1.19,74.95,9.2357,0.3789,82.0333,0.01,24.56,13.8643,9
2025-09-02,24.3417,1.32,83.14,9.4619,0.5124,83.3214,0.0,23.72,10.2476,9
2025-09-03,28.975,1.56,84.1,8.2952,0.5625,94.2131,0.04,24.4,24.3417,9
2025-09-04,34.2012,1.37,80.66,11.3595,0.6346,99.4988,0.09,23.85,28.975,9
2025-09-05,31.1976,0.94,83.54,16.9929,0.5956,56.0524,7.02,21.18,34.2012,9
2025-09-06,10.5155,2.05,69.11,15.794,0.3964,55.2857,0.0,21.11,31.1976,9
2025-09-07,10.1071,2.33,67.86,19.031,0.3452,54.35,0.0,20.04,10.5155,9
2025-09-08,8.7345,2.05,68.94,21.1012,0.3482,64.8845,0.0,20.05,10.1071,9
2025-09-09,22.1571,1.14,79.43,20.3417,0.4768,74.2881,14.25,22.34,8.7345,9
2025-09-10,19.75,1.16,85.1,15.9143,0.4615,72.5012,1.18,21.96,22.1571,9
2025-09-11,31.0845,1.83,84.11,19.2881,0.5673,85.7131,0.17,22.67,19.75,9
2025-09-12,36.7369,0.94,82.3,22.6298,0.6163,72.5179,0.04,21.71,31.0845,9
2025-09-13,29.8571,1.47,80.79,19.5143,0.572,73.7012,12.06,21.36,36.7369,9
2025-09-14,13.2333,2.38,73.32,19.5464,0.4145,49.7226,0.26,20.38,29.8571,9
2025-09-15,7.2071,1.25,84.04,21.3929,0.4654,29.2214,2.04,18.51,13.2333,9
2025-09-16,8.3012,2.81,74.69,16.031,0.3637,40.6536,1.93,18.33,7.2071,9
2025-09-17,4.1536,1.47,63.49,19.8738,0.2821,34.3774,0.0,15.99,8.3012,9
2025-09-18,6.8762,1.37,65.86,20.95,0.309,39.5679,0.0,16.68,4.1536,9
2025-09-19,10.931,1.45,71.36,22.3869,0.3546,48.1702,0.01,17.36,6.8762,9
2025-09-20,15.1488,1.3,68.29,24.3583,0.4119,55.5595,0.0,18.83,10.931,9
2025-09-21,22.4083,1.87,73.88,23.5857,0.5056,72.5512,0.31,17.87,15.1488,9
2025-09-22,17.9393,1.33,75.46,16.3655,0.4432,67.4905,0.77,17.1,22.4083,9
2025-09-23,21.8345,1.07,87.15,22.6119,0.4139,41.8655,0.26,14.85,17.9393,9
2025-09-24,29.6988,1.7,73.63,22.8548,0.4954,44.4119,0.09,17.52,21.8345,9
2025-09-25,15.2381,1.4,64.86,27.3488,0.4818,49.9226,0.01,19.72,29.6988,9
2025-09-26,18.3643,1.08,66.1,27.0333,0.4833,63.6571,0.0,19.9,15.2381,9
2025-09-27,28.1071,1.31,79.16,25.0298,0.5171,64.7107,0.19,17.92,18.3643,9
2025-09-28,19.4024,1.94,70.17,21.8202,0.466,55.6964,0.06,19.56,28.1071,9
2025-09-29,12.2524,1.71,67.42,27.8333,0.4012,54.3869,0.01,19.15,19.4024,9
2025-09-30,15.3905,1.29,63.91,24.9845,0.4179,71.019,1.17,20.94,12.2524,9
2025-10-01,18.3726,1.82,61.07,30.231,0.4588,44.1762,0.11,20.72,15.3905,10
2025-10-02,20.6167,1.29,64.9,22.8667,0.4146,64.4012,0.0,19.12,18.3726,10
2025-10-03,21.0762,1.07,77.86,22.4119,0.4761,50.1881,0.05,17.89,20.6167,10
2025-10-04,25.7071,1.01,80.25,23.6643,0.5424,52.3988,0.0,18.5,21.0762,10
2025-10-05,27.294,1.51,88.71,23.0417,0.5894,33.9762,5.59,15.41,25.7071,10
2025-10-06,8.6536,1.34,79.15,13.1988,0.4199,40.2714,3.21,13.98,27.294,10
2025-10-07,23.3226,0.88,74.29,20.9262,0.5026,36.9845,2.09,17.2,8.6536,10
2025-10-08,9.6988,2.33,76.7,16.1036,0.4258,32.8595,25.72,10.61,23.3226,10
2025-10-09,3.9571,2.27,91.13,12.0179,0.3657,31.5393,49.74,7.71,9.6988,10
2025-10-10,7.3321,1.15,80.86,14.694,0.3896,26.4702,22.7,10.04,3.9571,10
2025-10-11,10.369,1.34,81.8,19.5667,0.4569,22.356,3.06,13.19,7.3321,10
2025-10-12,14.8988,1.18,76.92,25.0905,0.6713,10.9905,1.19,11.79,10.369,10
2025-10-13,20.6976,1.33,78.42,27.5357,0.6906,24.4964,0.03,13.62,14.8988,10
2025-10-14,24.6071,1.47,84.14,28.5726,0.5925,41.0357,0.0,14.0,20.6976,10
2025-10-15,41.7167,1.08,89.36,33.6107,0.7438,42.6143,0.2,14.66,24.6071,10
2025-10-16,44.2619,1.76,87.4,26.1143,0.8771,22.1143,1.42,10.25,41.7167,10
2025-10-17,14.6774,2.28,77.84,18.0024,0.4798,30.1405,4.18,8.16,44.2619,10
2025-10-18,4.6833,1.59,68.29,13.9321,0.2581,37.2512,0.18,3.45,14.6774,10
2025-10-19,6.2786,2.65,65.58,11.7583,0.2821,42.6024,0.02,4.05,4.6833,10
2025-10-20,8.5381,1.8,61.54,15.9131,0.2929,34.8631,0.01,3.18,6.2786,10
2025-10-21,11.5488,1.87,63.52,23.4238,0.3312,27.5143,0.0,3.96,8.5381,10
2025-10-22,26.4964,1.22,71.24,32.144,0.4596,17.4107,0.47,5.82,11.5488,10
2025-10-23,43.231,1.09,82.1,29.3083,0.5837,28.3119,0.38,6.93,26.4964,10
2025-10-24,64.2024,1.31,88.76,35.6179,0.7046,20.8631,0.07,7.41,43.231,10
2025-10-25,88.9595,1.44,77.51,34.906,0.7555,27.0869,0.01,8.85,64.2024,10
2025-10-26,13.8702,3.06,64.0,19.5929,0.3323,41.7595,0.0,4.4,88.9595,10
2025-10-27,13.4167,1.42,67.71,30.9607,0.3702,31.2131,0.0,4.87,13.8702,10
2025-10-28,26.4083,1.36,78.78,10.3512,0.1921,7.9476,0.0,6.24,13.4167,10
2025-10-29,113.8655,0.79,85.67,31.0369,0.7542,15.969,0.04,9.41,26.4083,10
2025-10-30,101.5643,1.82,82.7,30.831,0.9594,18.7095,1.43,7.65,113.8655,10
2025-10-31,40.8952,1.9,76.6,26.0774,0.6296,28.7952,0.31,6.97,101.5643,10
2025-11-01,15.525,3.56,64.77,21.144,0.3998,41.8095,0.0,7.13,40.8952,11
2025-11-02,5.7119,1.57,64.93,20.2274,0.3111,42.569,0.0,4.86,15.525,11
2025-11-03,31.0786,1.91,71.89,39.7524,0.527,23.8345,0.0,5.72,5.7119,11
2025-11-04,50.8524,1.75,77.57,45.219,0.6383,27.3476,0.0,7.33,31.0786,11
2025-11-05,120.3488,1.03,90.31,51.7631,1.0076,22.5119,0.0,9.21,50.8524,11
2025-11-06,118.6071,1.4,76.96,41.6107,0.9937,22.3833,0.05,9.55,120.3488,11
2025-11-07,52.2952,1.18,83.15,36.2298,0.9313,15.8202,8.42,7.07,118.6071,11
2025-11-08,38.8095,1.45,78.62,26.019,0.717,26.2476,0.08,7.19,52.2952,11
2025-11-09,9.7619,2.75,65.78,20.3345,0.3851,43.6405,0.0,4.33,38.8095,11
2025-11-10,17.7869,1.69,67.48,39.5405,0.5031,20.5607,0.0,5.48,9.7619,11
2025-11-11,46.8143,1.8,73.19,48.7702,0.7074,18.2619,0.0,6.84,17.7869,11
2025-11-12,59.4464,2.4,73.79,36.8381,0.7723,33.4452,0.0,6.93,46.8143,11
2025-11-13,8.6976,2.29,63.42,29.5321,0.339,37.2048,0.0,5.73,59.4464,11
2025-11-14,30.3286,1.63,67.74,48.6298,0.564,17.2036,0.0,6.11,8.6976,11
2025-11-15,44.2155,1.89,70.06,51.325,0.6632,17.7952,0.0,7.01,30.3286,11
2025-11-16,7.1821,5.18,51.29,10.3476,0.3026,47.4964,0.0,0.76,44.2155,11
2025-11-17,3.5321,4.94,50.19,5.6,0.3032,42.4167,0.0,-2.29,7.1821,11
2025-11-18,8.8286,3.57,60.79,17.2786,0.3264,38.4048,0.0,1.28,3.5321,11
2025-11-19,24.1607,3.18,64.94,37.2131,0.462,27.5357,0.0,3.45,8.8286,11
2025-11-20,13.5881,2.98,61.56,19.3179,0.3101,45.1667,0.0,2.23,24.1607,11
2025-11-21,35.5786,2.73,63.69,39.944,0.505,29.1738,0.0,3.4,13.5881,11
2025-11-22,37.9488,2.33,67.96,52.1083,0.6532,16.6131,0.0,4.11,35.5786,11
2025-11-23,53.3583,2.4,72.24,54.3107,0.685,21.6571,0.0,4.36,37.9488,11
2025-11-24,21.869,5.39,61.11,23.0,0.4226,39.0845,0.0,2.1,53.3583,11
2025-11-25,11.8071,1.99,68.34,22.6571,0.3671,34.5429,0.0,-1.64,21.869,11
2025-11-26,33.931,2.31,68.32,39.6702,0.5406,16.7667,0.0,0.88,11.8071,11
2025-11-27,9.1,3.22,56.85,13.8988,0.3246,46.1583,0.0,-0.9,33.931,11
2025-11-28,35.8667,1.07,68.6,44.5917,0.585,16.2738,0.0,0.24,9.1,11
2025-11-29,52.9119,1.7,59.68,51.144,0.7024,15.5714,0.0,3.95,35.8667,11
2025-11-30,35.8476,3.27,58.7,27.319,0.4842,38.4274,0.0,1.84,52.9119,11
2025-12-01,6.1179,2.85,54.63,8.5917,0.3056,46.1702,0.0,-2.77,35.8476,12
2025-12-02,3.9119,4.06,47.31,5.6286,0.3243,55.9226,0.0,-6.83,6.1179,12
2025-12-03,12.9321,1.86,56.93,22.6845,0.4049,40.1012,0.0,-5.32,3.9119,12
2025-12-04,12.8738,2.72,60.84,25.1821,0.3955,32.5274,0.0,-3.22,12.9321,12
2025-12-05,30.1679,1.5,67.27,43.019,0.5823,17.0643,0.0,-2.01,12.8738,12
2025-12-06,58.2714,1.77,72.46,59.5976,0.8723,12.4738,0.0,0.58,30.1679,12
2025-12-07,22.7738,4.31,53.67,25.3107,0.4938,44.6905,0.0,0.51,58.2714,12
2025-12-08,10.0738,2.49,61.05,23.4631,0.3748,33.4833,0.0,-2.82,22.7738,12
2025-12-09,30.6643,1.47,72.05,45.0429,0.6017,12.4917,0.0,-1.44,10.0738,12
2025-12-10,53.5405,1.47,78.23,54.0286,0.8031,8.5048,0.0,-0.68,30.6643,12
2025-12-11,34.3667,2.02,66.83,31.9274,0.6623,29.5631,0.0,-2.91,53.5405,12
2025-12-12,20.031,1.61,72.2,31.444,0.6968,19.5,2.15,-5.93,34.3667,12
2025-12-13,19.8167,2.86,69.52,22.1988,0.5498,31.7857,1.31,-3.52,20.031,12
